ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
13204322,JG416631,09/06/2023 03:00:00 PM,057XX S STATE ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0232,002,20,40,06,1177260,1866758,2023,09/14/2023 03:43:09 PM,41.789717304,-87.625576333,"(41.789717304, -87.625576333)"
13201614,JG413458,09/06/2023 11:57:00 AM,018XX S UNION AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC BUILDING,false,false,1235,012,25,31,14,1171826,1891345,2023,09/14/2023 03:43:09 PM,41.857307384,-87.644778606,"(41.857307384, -87.644778606)"
13202202,JG414049,09/06/2023 06:22:00 PM,062XX N LEAVITT ST,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,false,true,2413,024,50,2,08A,1160515,1941569,2023,09/14/2023 03:43:09 PM,41.995366855,-87.684902319,"(41.995366855, -87.684902319)"
13202222,JG414277,09/06/2023 10:52:00 PM,036XX N CICERO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,true,false,1731,017,30,15,26,1143720,1923978,2023,09/14/2023 03:43:09 PM,41.947428137,-87.747126039,"(41.947428137, -87.747126039)"
13201805,JG413678,09/06/2023 02:45:00 PM,031XX W FILLMORE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,1134,011,24,29,08B,1155404,1895201,2023,09/14/2023 03:43:09 PM,41.868234232,-87.704953287,"(41.868234232, -87.704953287)"
13203054,JG415263,09/07/2023 12:00:00 AM,100XX W BALMORAL AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,1650,016,41,76,11,1108491,1934242,2023,09/14/2023 03:43:09 PM,41.976182125,-87.876421145,"(41.976182125, -87.876421145)"
13202515,JG414504,09/06/2023 03:00:00 PM,022XX E 100TH ST,0810,THEFT,OVER $500,STREET,false,false,0431,004,7,51,06,1192598,1839096,2023,09/14/2023 03:43:09 PM,41.71345022,-87.570236958,"(41.71345022, -87.570236958)"
13201693,JG413564,09/06/2023 01:15:00 PM,016XX W SHERWIN AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,true,true,2423,024,49,1,26,1164204,1948720,2023,09/14/2023 03:43:09 PM,42.014911903,-87.671128898,"(42.014911903, -87.671128898)"
13207870,JG420877,08/29/2023 10:45:00 AM,045XX S DREXEL BLVD,0810,THEFT,OVER $500,NURSING / RETIREMENT HOME,false,false,0221,002,4,39,06,1182953,1875184,2023,09/14/2023 03:41:59 PM,41.812708431,-87.60444003,"(41.812708431, -87.60444003)"
13203247,JG415215,09/06/2023 12:00:00 PM,104XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,0512,005,9,49,06,1178871,1835534,2023,09/14/2023 03:43:09 PM,41.70399846,-87.620617627,"(41.70399846, -87.620617627)"
13205226,JG417674,09/06/2023 12:00:00 PM,035XX N ELSTON AVE,0810,THEFT,OVER $500,APARTMENT,false,false,1733,017,33,21,06,1154564,1923374,2023,09/14/2023 03:43:09 PM,41.945560284,-87.707282238,"(41.945560284, -87.707282238)"
13208248,JG421395,08/31/2023 12:00:00 PM,015XX N SEDGWICK ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,false,false,1821,018,27,8,11,1173366,1910545,2023,09/14/2023 03:41:59 PM,41.909959349,-87.638555401,"(41.909959349, -87.638555401)"
13201787,JG413675,09/06/2023 12:00:00 PM,055XX N MELVINA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1622,016,45,11,07,1133739,1936226,2023,09/14/2023 03:43:09 PM,41.981219319,-87.783525344,"(41.981219319, -87.783525344)"
13201164,JG412976,09/06/2023 01:28:00 AM,023XX S WENTWORTH AVE,031A,ROBBERY,ARMED - HANDGUN,HOTEL / MOTEL,false,false,0914,009,11,34,03,1175346,1888589,2023,09/14/2023 03:43:09 PM,41.849666532,-87.631940932,"(41.849666532, -87.631940932)"
13202345,JG414387,09/06/2023 11:30:00 PM,021XX W ADDISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1921,019,32,5,08B,1161264,1923879,2023,09/14/2023 03:43:09 PM,41.946809107,-87.682641363,"(41.946809107, -87.682641363)"
13208444,JG421693,08/19/2023 03:00:00 PM,087XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,false,false,2221,022,18,71,10,1167199,1846677,2023,09/14/2023 03:41:59 PM,41.734833707,-87.663040714,"(41.734833707, -87.663040714)"
13201271,JG413103,09/06/2023 02:00:00 AM,093XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0634,006,9,49,07,1176591,1843084,2023,09/14/2023 03:43:09 PM,41.724768174,-87.628740293,"(41.724768174, -87.628740293)"
13201501,JG413395,09/06/2023 01:00:00 AM,082XX S AVALON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0411,004,8,45,14,1185975,1850651,2023,09/14/2023 03:43:09 PM,41.745316916,-87.59412899,"(41.745316916, -87.59412899)"
13203927,JG415989,09/07/2023 12:00:00 AM,078XX S CRANDON AVE,0580,STALKING,SIMPLE,RESIDENCE,false,false,0414,004,7,43,08A,1192894,1853412,2023,09/14/2023 03:43:09 PM,41.752727431,-87.568687129,"(41.752727431, -87.568687129)"
13202039,JG413652,09/06/2023 09:30:00 AM,011XX W ALBION AVE,0810,THEFT,OVER $500,PARK PROPERTY,false,false,2432,024,49,1,06,1167493,1944250,2023,09/14/2023 03:43:09 PM,42.002575704,-87.65915619,"(42.002575704, -87.65915619)"
13208529,JG421564,08/03/2023 07:55:00 PM,006XX S MICHIGAN AVE,0810,THEFT,OVER $500,PARK PROPERTY,false,false,0114,001,42,32,06,1177375,1897517,2023,09/14/2023 03:41:59 PM,41.874119819,-87.624223667,"(41.874119819, -87.624223667)"
13202166,JG414225,09/06/2023 07:30:00 PM,014XX W DEVON AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),false,false,2433,024,48,77,06,1165611,1942614,2023,09/14/2023 03:43:09 PM,41.99812694,-87.66612678,"(41.99812694, -87.66612678)"
13201684,JG413463,09/06/2023 11:45:00 AM,010XX N PULASKI RD,0460,BATTERY,SIMPLE,CONVENIENCE STORE,false,false,1112,011,37,23,08B,1149534,1906544,2023,09/14/2023 03:43:09 PM,41.899476558,-87.72620879,"(41.899476558, -87.72620879)"
13201892,JG414051,09/06/2023 06:00:00 PM,037XX N HALSTED ST,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,false,true,1925,019,46,6,04A,1170243,1925291,2023,09/14/2023 03:43:09 PM,41.950491896,-87.649595954,"(41.950491896, -87.649595954)"
13202063,JG413647,09/06/2023 01:30:00 PM,046XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,1623,016,45,15,06,1140652,1930355,2023,09/14/2023 03:43:09 PM,41.96498423,-87.758246066,"(41.96498423, -87.758246066)"
13202493,JG414512,09/06/2023 05:30:00 PM,050XX S BLACKSTONE AVE,0810,THEFT,OVER $500,STREET,false,false,0222,002,4,39,06,1186773,1871970,2023,09/14/2023 03:43:09 PM,41.803799227,-87.590530312,"(41.803799227, -87.590530312)"
13201349,JG413136,09/06/2023 07:40:00 AM,006XX N CLARK ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,1832,018,42,8,06,1175423,1904617,2023,09/14/2023 03:43:09 PM,41.893646656,-87.631177143,"(41.893646656, -87.631177143)"
13202144,JG414180,09/06/2023 07:35:00 PM,056XX N RIDGE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,false,false,2013,020,48,77,06,1167084,1937517,2023,09/14/2023 03:43:09 PM,41.984109031,-87.660855375,"(41.984109031, -87.660855375)"
13201447,JG413187,09/06/2023 08:34:00 AM,032XX W 87TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,false,false,0834,008,18,70,14,1156105,1846713,2023,09/14/2023 03:43:09 PM,41.735162406,-87.703683752,"(41.735162406, -87.703683752)"
13201967,JG414044,09/06/2023 07:00:00 AM,067XX S CAMPBELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0832,008,16,66,14,1160870,1859890,2023,09/14/2023 03:43:09 PM,41.771225099,-87.685863303,"(41.771225099, -87.685863303)"
13201209,JG413018,09/06/2023 02:30:00 AM,067XX S PULASKI RD,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,GAS STATION,false,false,0833,008,23,65,07,1150858,1859776,2023,09/14/2023 03:43:09 PM,41.771113236,-87.722567122,"(41.771113236, -87.722567122)"
13201862,JG413958,09/06/2023 10:15:00 AM,034XX N MARSHFIELD AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,SIDEWALK,false,false,1922,019,47,6,17,1164711,1922870,2023,09/14/2023 03:43:09 PM,41.943967854,-87.669999929,"(41.943967854, -87.669999929)"
13202628,JG414722,09/06/2023 07:00:00 PM,097XX S HOXIE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0431,004,7,51,07,1195073,1840719,2023,09/14/2023 03:43:09 PM,41.717843335,-87.561119489,"(41.717843335, -87.561119489)"
13202755,JG414689,09/06/2023 08:00:00 PM,080XX S SAGINAW AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE,false,false,0422,004,7,46,04A,1195242,1852096,2023,09/14/2023 03:43:09 PM,41.749058639,-87.560126182,"(41.749058639, -87.560126182)"
13201716,JG413232,09/06/2023 08:30:00 AM,114XX S PULASKI RD,0560,ASSAULT,SIMPLE,CTA BUS STOP,false,false,2211,022,19,74,08A,1151756,1828328,2023,09/14/2023 03:43:09 PM,41.684796684,-87.720096595,"(41.684796684, -87.720096595)"
13203674,JG414668,09/06/2023 09:00:00 AM,092XX S NORMAL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,2223,022,9,73,06,1174586,1843723,2023,09/14/2023 03:43:09 PM,41.726566477,-87.636065622,"(41.726566477, -87.636065622)"
13202476,JG414487,09/06/2023 07:00:00 PM,106XX S YATES AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,false,false,0434,004,10,51,07,1194343,1835028,2023,09/14/2023 03:43:09 PM,41.702244602,-87.563979373,"(41.702244602, -87.563979373)"
13202152,JG413757,09/06/2023 03:15:00 PM,036XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),false,true,0915,009,11,60,08B,1172228,1880850,2023,09/14/2023 03:43:09 PM,41.828499363,-87.64361241,"(41.828499363, -87.64361241)"
